Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
2013.0,4.0,19.0,15.0,2013.0,4.0,19.0,19.0,0,,0.25,0.25,,,,,,1402.08,,,,,,14.4,0.656,,1009.0284,,,,21.1,16.0934,,,,,,,,,,,,,0,,,170,,3.09
2013.0,4.0,19.0,16.0,2013.0,4.0,19.0,20.0,0,,0.25,0.25,,,,,,1981.2,,,,,,14.4,0.6765,,1006.9969,,,,20.6,16.0934,,,,,,,,,,,,,0,,,160,10.29,4.63
2013.0,4.0,19.0,17.0,2013.0,4.0,19.0,21.0,0,,0.5,0.5,,,,,,1981.2,,,,,,13.3,0.7786,,1006.9969,,,,17.2,16.0934,,,,,,,,,,,,,0,,,,8.75,3.09
2013.0,4.0,19.0,18.0,2013.0,4.0,19.0,22.0,0,,0,0,,,,,,,,,,,,13.3,0.7497,,1006.6583,,,,17.8,16.0934,,,,,,,,,,,,,0,,,160,8.75,4.12
2013.0,4.0,19.0,19.0,2013.0,4.0,19.0,23.0,0,,0.5,0.5,,,,,,2743.2,,,,,,13.3,0.7786,,1006.3197,,,,17.2,16.0934,,,,,,,,,,,,,0,,,170,8.23,3.09
2013.0,4.0,19.0,20.0,2013.0,4.0,20.0,0.0,0,,0.25,0.25,,,,,,3352.8,,,,,,13.9,0.8356,,1005.3039,,,,16.7,16.0934,,,,,,,,,,,,,0,,,170,8.23,4.12
2013.0,4.0,19.0,21.0,2013.0,4.0,20.0,1.0,0,3352.8,0.9,0.25,0.9,,,,,335.28,3352.8,,,,,14.4,0.8631,,1005.3039,,,,16.7,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,19.0,22.0,2013.0,4.0,20.0,2.0,0,2590.8,0.9,0.9,0.9,,,,,2590.8,3048,,,,,15.6,0.8429,,1004.9653,,,,18.3,16.0934,,,,,,,,,,,,,0,,,170,9.77,4.63
2013.0,4.0,19.0,23.0,2013.0,4.0,20.0,3.0,0,1341.1,1,0.25,0.9,1,,,,518.16,1341.12,1828.7999,,,,16.1,0.8702,0.508,1005.9811,,,,18.3,16.0934,9,"rain",2,"light rain",1,"mist",,,,,,,3,9,"rain",270,7.72,1.54
2013.0,4.0,20.0,0.0,2013.0,4.0,20.0,4.0,0,2743.2,1,0.25,0.9,1,,,,1188.72,2743.2,3352.8,,,,15.6,0.8697,0.508,1004.9653,,,,17.8,9.6561,2,"light rain",1,"mist",,,,,,,,,2,2,"light rain",,,1.54
2013.0,4.0,20.0,1.0,2013.0,4.0,20.0,5.0,0,426.7,1,0.9,1,1,,,,426.72,762,1005.84,,,,11.7,0.7761,0.254,1006.9969,,,,15.6,14.4841,2,"light rain",,,,,,,,,,,2,2,"light rain",310,9.77,3.6
2013.0,4.0,20.0,2.0,2013.0,4.0,20.0,6.0,0,1219.2,1,0.9,0.9,1,,,,1219.2,1432.5599,1828.7999,,,,6.7,0.6909,0.254,1006.9969,,,,12.2,16.0934,,,,,,,,,,,,,0,,,300,,4.12
2013.0,4.0,20.0,3.0,2013.0,4.0,20.0,7.0,0,1188.7,1,1,,,,,,1188.72,,,,,,7.2,0.7689,0,1007.6741,,,,11.1,11.2654,2,"light rain",,,,,,,,,,,2,2,"light rain",270,,3.6
2013.0,4.0,20.0,4.0,2013.0,4.0,20.0,8.0,0,1402.1,1,1,,,,,,1402.08,,,,,,8.3,0.8568,1.016,1008.0127,,,,10.6,9.6561,2,"light rain",1,"mist",,,,,,,,,2,2,"light rain",290,,3.09
2013.0,4.0,20.0,5.0,2013.0,4.0,20.0,9.0,0,1524,1,1,,,,,,1524,,,,,,8.3,0.8568,0.254,1008.6899,,,,10.6,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,4.0,20.0,6.0,2013.0,4.0,20.0,10.0,0,1828.8,1,1,,,,,,1828.7999,,,,,,5,0.6828,0,1010.7215,,,,10.6,16.0934,,,,,,,,,,,,,0,,,290,10.8,5.66
2013.0,4.0,20.0,7.0,2013.0,4.0,20.0,11.0,0,1981.2,1,1,,,,,,1981.2,,,,,,4.4,0.6816,,1011.7373,,,,10,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,4.0,20.0,8.0,2013.0,4.0,20.0,12.0,0,2133.6,1,1,,,,,,2133.5999,,,,,,3.3,0.606,,1012.4145,,,,10.6,16.0934,,,,,,,,,,,,,0,,,280,9.26,3.6
2013.0,4.0,20.0,9.0,2013.0,4.0,20.0,13.0,0,,0,0,,,,,,,,,,,,-0.6,0.4579,,1012.7531,,,,10.6,16.0934,,,,,,,,,,,,,0,,,290,11.83,4.63
2013.0,4.0,20.0,10.0,2013.0,4.0,20.0,14.0,0,,0,0,,,,,,,,,,,,-1.7,0.4224,,1014.1075,,,,10.6,16.0934,,,,,,,,,,,,,0,,,280,10.8,5.66
2013.0,4.0,20.0,11.0,2013.0,4.0,20.0,15.0,0,,0,0,,,,,,,,,,,,-3.3,0.3629,,1015.4619,,,,11.1,16.0934,,,,,,,,,,,,,0,,,280,12.35,5.14
2013.0,4.0,20.0,12.0,2013.0,4.0,20.0,16.0,0,,0,0,,,,,,,,,,,,-3.3,0.3751,,1016.1391,,,,10.6,16.0934,,,,,,,,,,,,,0,,,280,7.72,4.12
2013.0,4.0,20.0,13.0,2013.0,4.0,20.0,17.0,0,,0,0,,,,,,,,,,,,-2.8,0.3767,,1015.8005,,,,11.1,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,4.0,20.0,14.0,2013.0,4.0,20.0,18.0,0,,0.25,0.25,,,,,,1828.7999,,,,,,-1.7,0.3536,,1015.4619,,,,13.3,16.0934,,,,,,,,,,,,,0,,,260,9.26,4.12
2013.0,4.0,20.0,15.0,2013.0,4.0,20.0,19.0,0,,0.25,0.25,,,,,,1981.2,,,,,,-3.3,0.314,,1015.4619,,,,13.3,16.0934,,,,,,,,,,,,,0,,,270,7.72,4.12
2013.0,4.0,20.0,16.0,2013.0,4.0,20.0,20.0,0,,0.25,0.25,,,,,,2133.5999,,,,,,-2.8,0.281,,1016.1391,,,,15.6,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,4.0,20.0,17.0,2013.0,4.0,20.0,21.0,0,,0.25,0.25,,,,,,2286,,,,,,-3.9,0.2689,,1016.8163,,,,15,16.0934,,,,,,,,,,,,,0,,,300,8.75,4.12
2013.0,4.0,20.0,18.0,2013.0,4.0,20.0,22.0,0,,0,0,,,,,,,,,,,,-5,0.2573,,1017.8321,,,,14.4,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,4.0,20.0,19.0,2013.0,4.0,20.0,23.0,0,,0,0,,,,,,,,,,,,-5,0.2763,,1018.8479,,,,13.3,16.0934,,,,,,,,,,,,,0,,,280,,4.12
2013.0,4.0,20.0,20.0,2013.0,4.0,21.0,0.0,0,,0,0,,,,,,,,,,,,-4.4,0.3107,,1020.5409,,,,12.2,16.0934,,,,,,,,,,,,,0,,,290,9.26,4.63
2013.0,4.0,20.0,21.0,2013.0,4.0,21.0,1.0,0,,0,0,,,,,,,,,,,,-4.4,0.3211,,1021.8953,,,,11.7,16.0934,,,,,,,,,,,,,0,,,290,8.23,4.12
2013.0,4.0,20.0,22.0,2013.0,4.0,21.0,2.0,0,2286,0.9,0.9,,,,,,2286,,,,,,-5,0.3193,,1023.9269,,,,11.1,16.0934,,,,,,,,,,,,,0,,,300,9.77,3.6
2013.0,4.0,20.0,23.0,2013.0,4.0,21.0,3.0,0,,0,0,,,,,,,,,,,,-3.9,0.3733,,1025.2812,,,,10,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,4.0,21.0,0.0,2013.0,4.0,21.0,4.0,0,,0,0,,,,,,,,,,,,-5.6,0.3681,,1026.6357,,,,8.3,16.0934,,,,,,,,,,,,,0,,,320,8.75,5.14
2013.0,4.0,21.0,1.0,2013.0,4.0,21.0,5.0,0,,0,0,,,,,,,,,,,,-6.1,0.3952,,1027.6515,,,,6.7,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,21.0,2.0,2013.0,4.0,21.0,6.0,0,,0,0,,,,,,,,,,,,-8.9,0.3579,,1029.0059,,,,5,16.0934,,,,,,,,,,,,,0,,,300,7.72,4.12
2013.0,4.0,21.0,3.0,2013.0,4.0,21.0,7.0,0,,0,0,,,,,,,,,,,,-8.9,0.3732,,1029.3445,,,,4.4,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,21.0,4.0,2013.0,4.0,21.0,8.0,0,,0,0,,,,,,,,,,,,-7.8,0.4212,,1030.0217,,,,3.9,16.0934,,,,,,,,,,,,,0,,,,8.75,3.09
2013.0,4.0,21.0,5.0,2013.0,4.0,21.0,9.0,0,,0,0,,,,,,,,,,,,-7.2,0.4603,,1030.6989,,,,3.3,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,21.0,6.0,2013.0,4.0,21.0,10.0,0,,0,0,,,,,,,,,,,,-6.7,0.4956,,1032.0532,,,,2.8,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,4.0,21.0,7.0,2013.0,4.0,21.0,11.0,0,,0,0,,,,,,,,,,,,-6.1,0.5189,,1033.0691,,,,2.8,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,21.0,8.0,2013.0,4.0,21.0,12.0,0,,0,0,,,,,,,,,,,,-6.7,0.4783,,1034.4235,,,,3.3,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,4.0,21.0,9.0,2013.0,4.0,21.0,13.0,0,,0,0,,,,,,,,,,,,-6.7,0.4427,,1034.7621,,,,4.4,16.0934,,,,,,,,,,,,,0,,,60,,5.14
2013.0,4.0,21.0,10.0,2013.0,4.0,21.0,14.0,0,,0,0,,,,,,,,,,,,-6.1,0.4119,,1035.4393,,,,6.1,16.0934,,,,,,,,,,,,,0,,,60,,4.12
2013.0,4.0,21.0,11.0,2013.0,4.0,21.0,15.0,0,,0,0,,,,,,,,,,,,-5.6,0.3808,,1036.1165,,,,7.8,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,21.0,12.0,2013.0,4.0,21.0,16.0,0,,0,0,,,,,,,,,,,,-5.6,0.3534,,1036.1165,,,,8.9,16.0934,,,,,,,,,,,,,0,,,50,,4.63
2013.0,4.0,21.0,13.0,2013.0,4.0,21.0,17.0,0,,0,0,,,,,,,,,,,,-5,0.3301,,1035.7778,,,,10.6,16.0934,,,,,,,,,,,,,0,,,70,,2.57
2013.0,4.0,21.0,14.0,2013.0,4.0,21.0,18.0,0,,0,0,,,,,,,,,,,,-7.2,0.2789,,1035.7778,,,,10.6,16.0934,,,,,,,,,,,,,0,,,10,,3.09
2013.0,4.0,21.0,15.0,2013.0,4.0,21.0,19.0,0,,0,0,,,,,,,,,,,,-6.7,0.2608,,1035.4393,,,,12.2,16.0934,,,,,,,,,,,,,0,,,50,7.72,4.63
2013.0,4.0,21.0,16.0,2013.0,4.0,21.0,20.0,0,,0,0,,,,,,,,,,,,-7.8,0.2475,,1034.7621,,,,11.7,16.0934,,,,,,,,,,,,,0,,,70,7.72,4.12
2013.0,4.0,21.0,17.0,2013.0,4.0,21.0,21.0,0,,0,0,,,,,,,,,,,,-9.4,0.2184,,1035.1007,,,,11.7,16.0934,,,,,,,,,,,,,0,,,40,,2.57
2013.0,4.0,21.0,18.0,2013.0,4.0,21.0,22.0,0,,0,0,,,,,,,,,,,,-8.9,0.2272,,1035.4393,,,,11.7,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,4.0,21.0,19.0,2013.0,4.0,21.0,23.0,0,,0,0,,,,,,,,,,,,-3.9,0.3886,,1035.7778,,,,9.4,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,4.0,21.0,20.0,2013.0,4.0,22.0,0.0,0,,0,0,,,,,,,,,,,,-3.3,0.4379,,1036.1165,,,,8.3,16.0934,,,,,,,,,,,,,0,,,170,,2.57
2013.0,4.0,21.0,21.0,2013.0,4.0,22.0,1.0,0,,0,0,,,,,,,,,,,,-3.3,0.453,,1036.7937,,,,7.8,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,4.0,21.0,22.0,2013.0,4.0,22.0,2.0,0,,0,0,,,,,,,,,,,,-2.8,0.4702,,1037.1323,,,,7.8,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,4.0,21.0,23.0,2013.0,4.0,22.0,3.0,0,,0,0,,,,,,,,,,,,-2.8,0.4702,,1037.1323,,,,7.8,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,4.0,22.0,0.0,2013.0,4.0,22.0,4.0,0,,0,0,,,,,,,,,,,,-1.1,0.5554,,1037.471,,,,7.2,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,4.0,22.0,1.0,2013.0,4.0,22.0,5.0,0,,0,0,,,,,,,,,,,,-1.1,0.5554,,1037.8094,,,,7.2,16.0934,,,,,,,,,,,,,0,,,180,,1.54
2013.0,4.0,22.0,2.0,2013.0,4.0,22.0,6.0,0,,0,0,,,,,,,,,,,,-2.8,0.507,,1037.8094,,,,6.7,16.0934,,,,,,,,,,,,,0,,,150,,3.09
2013.0,4.0,22.0,3.0,2013.0,4.0,22.0,7.0,0,,0,0,,,,,,,,,,,,-2.2,0.5524,,1037.8094,,,,6.1,16.0934,,,,,,,,,,,,,0,,,160,,2.57
2013.0,4.0,22.0,4.0,2013.0,4.0,22.0,8.0,0,,0,0,,,,,,,,,,,,-1.7,0.5934,,1037.471,,,,5.6,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,4.0,22.0,5.0,2013.0,4.0,22.0,9.0,0,,0,0,,,,,,,,,,,,-0.6,0.6432,,1037.8094,,,,5.6,16.0934,,,,,,,,,,,,,0,,,60,,3.6
2013.0,4.0,22.0,6.0,2013.0,4.0,22.0,10.0,0,,0,0,,,,,,,,,,,,0,0.672,,1038.1481,,,,5.6,16.0934,,,,,,,,,,,,,0,,,100,,2.57
2013.0,4.0,22.0,7.0,2013.0,4.0,22.0,11.0,0,,0,0,,,,,,,,,,,,-0.6,0.6214,,1038.1481,,,,6.1,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,22.0,8.0,2013.0,4.0,22.0,12.0,0,,0,0,,,,,,,,,,,,0.6,0.6505,,1038.1481,,,,6.7,16.0934,,,,,,,,,,,,,0,,,60,9.26,4.63
2013.0,4.0,22.0,9.0,2013.0,4.0,22.0,13.0,0,,0.25,0.25,0.25,,,,,883.92,1127.76,,,,,0,0.5777,,1038.4867,,,,7.8,16.0934,,,,,,,,,,,,,0,,,60,8.75,4.63
2013.0,4.0,22.0,10.0,2013.0,4.0,22.0,14.0,0,,0.5,0.5,,,,,,1280.16,,,,,,-2.2,0.4412,,1038.4867,,,,9.4,16.0934,,,,,,,,,,,,,0,,,130,9.26,5.66
2013.0,4.0,22.0,11.0,2013.0,4.0,22.0,15.0,0,,0,0,,,,,,,,,,,,0,0.498,,1038.4867,,,,10,16.0934,,,,,,,,,,,,,0,,,70,7.72,4.63
2013.0,4.0,22.0,12.0,2013.0,4.0,22.0,16.0,0,,0.25,0.25,,,,,,1402.08,,,,,,0,0.4784,,1038.1481,,,,10.6,16.0934,,,,,,,,,,,,,0,,,70,9.26,6.69
2013.0,4.0,22.0,13.0,2013.0,4.0,22.0,17.0,0,,0.25,0.25,,,,,,1402.08,,,,,,0,0.4628,,1037.471,,,,11.1,16.0934,,,,,,,,,,,,,0,,,60,11.32,7.2
2013.0,4.0,22.0,14.0,2013.0,4.0,22.0,18.0,0,,0.25,0.25,,,,,,1371.6,,,,,,0.6,0.4833,,1036.4551,,,,11.1,16.0934,,,,,,,,,,,,,0,,,90,9.77,5.66
2013.0,4.0,22.0,15.0,2013.0,4.0,22.0,19.0,0,,0.5,0.5,,,,,,1432.5599,,,,,,0,0.4303,,1036.1165,,,,12.2,16.0934,,,,,,,,,,,,,0,,,60,11.32,8.75
2013.0,4.0,22.0,16.0,2013.0,4.0,22.0,20.0,0,1524,0.9,0.9,,,,,,1524,,,,,,-1.1,0.4104,,1035.1007,,,,11.7,16.0934,,,,,,,,,,,,,0,,,90,9.26,5.66
2013.0,4.0,22.0,17.0,2013.0,4.0,22.0,21.0,0,,0.25,0.25,,,,,,1524,,,,,,-0.6,0.4119,,1034.7621,,,,12.2,16.0934,,,,,,,,,,,,,0,,,110,,5.14
2013.0,4.0,22.0,18.0,2013.0,4.0,22.0,22.0,0,,0,0,,,,,,,,,,,,-1.7,0.3927,,1034.4235,,,,11.7,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,4.0,22.0,19.0,2013.0,4.0,22.0,23.0,0,,0,0,,,,,,,,,,,,-2.8,0.3894,,1034.0848,,,,10.6,16.0934,,,,,,,,,,,,,0,,,100,8.75,3.6
2013.0,4.0,22.0,20.0,2013.0,4.0,23.0,0.0,0,,0,0,,,,,,,,,,,,-2.2,0.4412,,1033.7463,,,,9.4,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,22.0,21.0,2013.0,4.0,23.0,1.0,0,,0.25,0.25,,,,,,1432.5599,,,,,,-1.7,0.4734,,1034.0848,,,,8.9,16.0934,,,,,,,,,,,,,0,,,100,7.2,3.6
2013.0,4.0,22.0,22.0,2013.0,4.0,23.0,2.0,0,,0.5,0.5,,,,,,1463.04,,,,,,0,0.5584,,1034.0848,,,,8.3,16.0934,,,,,,,,,,,,,0,,,70,9.26,3.6
2013.0,4.0,22.0,23.0,2013.0,4.0,23.0,3.0,0,1493.5,1,1,,,,,,1493.52,,,,,,1.1,0.6255,,1033.7463,,,,7.8,16.0934,,,,,,,,,,,,,0,,,70,,4.63
2013.0,4.0,23.0,0.0,2013.0,4.0,23.0,4.0,0,1463,1,1,,,,,,1463.04,,,,,,0,0.6018,,1033.4077,,,,7.2,16.0934,,,,,,,,,,,,,0,,,70,,5.14
2013.0,4.0,23.0,1.0,2013.0,4.0,23.0,5.0,0,1463,0.9,0.25,0.9,0.9,,,,853.44,1463.04,1463.04,,,,0,0.6228,,1032.7305,,,,6.7,16.0934,,,,,,,,,,,,,0,,,70,9.26,3.6
2013.0,4.0,23.0,2.0,2013.0,4.0,23.0,6.0,0,731.5,1,1,,,,,,731.52,,,,,,0.6,0.6505,,1032.3918,,,,6.7,16.0934,,,,,,,,,,,,,0,,,70,9.26,5.14
2013.0,4.0,23.0,3.0,2013.0,4.0,23.0,7.0,0,,0.5,0.5,,,,,,1432.5599,,,,,,0,0.672,,1031.0375,,,,5.6,16.0934,,,,,,,,,,,,,0,,,70,10.8,7.2
2013.0,4.0,23.0,4.0,2013.0,4.0,23.0,8.0,0,1371.6,1,1,0.9,,,,,1371.6,1371.6,,,,,-0.6,0.6432,,1030.6989,,,,5.6,16.0934,,,,,,,,,,,,,0,,,60,10.8,6.17
2013.0,4.0,23.0,5.0,2013.0,4.0,23.0,9.0,0,1493.5,1,0.5,1,,,,,670.56,1493.52,,,,,-0.6,0.6706,,1030.0217,,,,5,16.0934,,,,,,,,,,,,,0,,,50,9.26,5.14
2013.0,4.0,23.0,6.0,2013.0,4.0,23.0,10.0,0,670.6,1,0.9,1,,,,,670.56,1402.08,,,,,-1.1,0.6465,,1030.0217,,,,5,16.0934,,,,,,,,,,,,,0,,,60,8.75,6.69
2013.0,4.0,23.0,7.0,2013.0,4.0,23.0,11.0,0,883.9,1,0.9,1,,,,,883.92,1249.6799,,,,,-1.1,0.6465,,1029.6831,,,,5,16.0934,,,,,,,,,,,,,0,,,60,8.23,4.12
2013.0,4.0,23.0,8.0,2013.0,4.0,23.0,12.0,0,670.6,1,1,,,,,,670.56,,,,,,-0.6,0.6706,,1029.6831,,,,5,16.0934,,,,,,,,,,,,,0,,,60,,4.12
2013.0,4.0,23.0,9.0,2013.0,4.0,23.0,13.0,0,609.6,1,1,,,,,,609.6,,,,,,0.6,0.7018,,1029.0059,,,,5.6,16.0934,,,,,,,,,,,,,0,,,60,,5.14
2013.0,4.0,23.0,10.0,2013.0,4.0,23.0,14.0,0,579.1,1,1,,,,,,579.12,,,,,,1.1,0.7029,,1028.6672,,,,6.1,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,4.0,23.0,11.0,2013.0,4.0,23.0,15.0,0,548.6,1,1,,,,,,548.64,,,,,,2.2,0.7605,,1028.3287,,,,6.1,8.0467,7,"haze",1,"mist",,,,,,,,,16,7,"haze",50,8.75,5.66
2013.0,4.0,23.0,12.0,2013.0,4.0,23.0,16.0,0,304.8,1,1,,,,,,304.8,,,,,,3.3,0.789,,1027.6515,,,,6.7,16.0934,,,,,,,,,,,,,0,,,,9.77,2.57
2013.0,4.0,23.0,13.0,2013.0,4.0,23.0,17.0,0,457.2,1,1,,,,,,457.2,,,,,,3.3,0.7318,,1026.2971,,,,7.8,16.0934,,,,,,,,,,,,,0,,,50,8.75,4.12
2013.0,4.0,23.0,14.0,2013.0,4.0,23.0,18.0,0,548.6,1,1,,,,,,548.64,,,,,,3.3,0.6792,,1025.2812,,,,8.9,16.0934,,,,,,,,,,,,,0,,,50,,3.6
2013.0,4.0,23.0,15.0,2013.0,4.0,23.0,19.0,0,640.1,1,1,,,,,,640.08,,,,,,3.3,0.6792,,1024.6041,,,,8.9,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,23.0,16.0,2013.0,4.0,23.0,20.0,0,640.1,1,1,,,,,,640.08,,,,,,3.3,0.6567,,1024.2655,,,,9.4,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,4.0,23.0,17.0,2013.0,4.0,23.0,21.0,0,701,1,1,,,,,,701.04,,,,,,3.9,0.6322,,1023.9269,,,,10.6,16.0934,,,,,,,,,,,,,0,,,10,,4.12
2013.0,4.0,23.0,18.0,2013.0,4.0,23.0,22.0,0,762,1,1,,,,,,762,,,,,,3.9,0.6322,,1023.2497,,,,10.6,16.0934,,,,,,,,,,,,,0,,,30,,4.12
2013.0,4.0,23.0,19.0,2013.0,4.0,23.0,23.0,0,762,1,1,,,,,,762,,,,,,3.9,0.6116,,1022.5725,,,,11.1,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,23.0,20.0,2013.0,4.0,24.0,0.0,0,853.4,1,1,,,,,,853.44,,,,,,3.9,0.6322,,1022.2339,,,,10.6,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,4.0,23.0,21.0,2013.0,4.0,24.0,1.0,0,914.4,0.9,0.9,,,,,,914.4,,,,,,3.9,0.6322,,1020.8795,,,,10.6,16.0934,,,,,,,,,,,,,0,,,50,7.72,2.57
2013.0,4.0,23.0,22.0,2013.0,4.0,24.0,2.0,0,,0.25,0.25,,,,,,883.92,,,,,,3.3,0.6567,,1021.2181,,,,9.4,16.0934,,,,,,,,,,,,,0,,,40,,3.09
2013.0,4.0,23.0,23.0,2013.0,4.0,24.0,3.0,0,,0,0,,,,,,,,,,,,3.3,0.6792,,1020.5409,,,,8.9,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,4.0,24.0,0.0,2013.0,4.0,24.0,4.0,0,,0,0,,,,,,,,,,,,3.3,0.7073,,1020.5409,,,,8.3,16.0934,,,,,,,,,,,,,0,,,340,,2.57
2013.0,4.0,24.0,1.0,2013.0,4.0,24.0,5.0,0,,0,0,,,,,,,,,,,,3.3,0.7073,,1019.8636,,,,8.3,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,4.0,24.0,2.0,2013.0,4.0,24.0,6.0,0,,0,0,,,,,,,,,,,,3.3,0.7318,,1018.8479,,,,7.8,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,24.0,3.0,2013.0,4.0,24.0,7.0,0,,0,0,,,,,,,,,,,,3.3,0.7624,,1018.8479,,,,7.2,16.0934,,,,,,,,,,,,,0,,,320,,2.06
2013.0,4.0,24.0,4.0,2013.0,4.0,24.0,8.0,0,,0,0,,,,,,,,,,,,3.3,0.7624,,1018.1707,,,,7.2,16.0934,,,,,,,,,,,,,0,,,360,,2.06
2013.0,4.0,24.0,5.0,2013.0,4.0,24.0,9.0,0,,0,0,,,,,,,,,,,,2.8,0.7616,,1018.5093,,,,6.7,16.0934,,,,,,,,,,,,,0,,,300,,2.06
2013.0,4.0,24.0,6.0,2013.0,4.0,24.0,10.0,0,,0,0,,,,,,,,,,,,2.8,0.7616,,1018.5093,,,,6.7,16.0934,,,,,,,,,,,,,0,,,300,,1.54
2013.0,4.0,24.0,7.0,2013.0,4.0,24.0,11.0,0,,0,0,,,,,,,,,,,,2.8,0.7616,,1018.8479,,,,6.7,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,4.0,24.0,8.0,2013.0,4.0,24.0,12.0,0,,0,0,,,,,,,,,,,,2.8,0.6827,,1018.8479,,,,8.3,16.0934,,,,,,,,,,,,,0,,,290,,1.54
2013.0,4.0,24.0,9.0,2013.0,4.0,24.0,13.0,0,,0,0,,,,,,,,,,,,3.9,0.6581,,1018.5093,,,,10,16.0934,,,,,,,,,,,,,0,,,280,,2.06
2013.0,4.0,24.0,10.0,2013.0,4.0,24.0,14.0,0,,0,0,,,,,,,,,,,,4.4,0.589,,1017.8321,,,,12.2,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,24.0,11.0,2013.0,4.0,24.0,15.0,0,,0,0,,,,,,,,,,,,5,0.5322,,1017.4935,,,,14.4,16.0934,,,,,,,,,,,,,0,,,230,,1.54
2013.0,4.0,24.0,12.0,2013.0,4.0,24.0,16.0,0,,0,0,,,,,,,,,,,,6.1,0.4958,,1016.1391,,,,16.7,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,4.0,24.0,13.0,2013.0,4.0,24.0,17.0,0,,0,0,,,,,,,,,,,,7.2,0.4514,,1015.1233,,,,19.4,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,4.0,24.0,14.0,2013.0,4.0,24.0,18.0,0,,0,0,,,,,,,,,,,,6.7,0.4671,,1014.1075,,,,18.3,16.0934,,,,,,,,,,,,,0,,,180,,3.6
2013.0,4.0,24.0,15.0,2013.0,4.0,24.0,19.0,0,,0,0,,,,,,,,,,,,7.8,0.5036,,1013.4303,,,,18.3,12.8748,,,,,,,,,,,,,0,,,150,,3.6
2013.0,4.0,24.0,16.0,2013.0,4.0,24.0,20.0,0,,0,0,,,,,,,,,,,,8.3,0.5377,,1012.4145,,,,17.8,11.2654,,,,,,,,,,,,,0,,,,,3.09
2013.0,4.0,24.0,17.0,2013.0,4.0,24.0,21.0,0,,0,0,,,,,,,,,,,,8.3,0.5764,,1012.0759,,,,16.7,12.8748,,,,,,,,,,,,,0,,,140,,3.6
2013.0,4.0,24.0,18.0,2013.0,4.0,24.0,22.0,0,,0,0,,,,,,,,,,,,8.3,0.6897,,1011.7373,,,,13.9,12.8748,,,,,,,,,,,,,0,,,,,1.54
